mill_name,latitude,longitude,rspo_model,cert,prnt_comp,country,state,sub_state,alt_name,address,globalid,group_name,umlid,risk_score_current,risk_score_past,risk_score_future,treeloss_sum,land_area,forest_area,treeloss_2001,treeloss_2002,treeloss_2003,treeloss_2004,treeloss_2005,treeloss_2006,treeloss_2007,treeloss_2008,treeloss_2009,treeloss_2010,treeloss_2011,treeloss_2012,treeloss_2013,treeloss_2014,treeloss_2015,treeloss_2016,treeloss_2017,treeloss_2018,treeloss_2019,treeloss_sum_proportion_of_land,treeloss_sum_proportion_of_forest,remaining_proportion_of_forest,geometry
SUKAMANDANG,-2.06215,112.31537,"RSPO Certified, IP",RSPO Certified,KRIDATAMA LANCAR,Indonesia,Kalimantan Tengah,Kotawaringin Timur, ,3-Low Confidence,{8CA7558A-F1D9-4F09-A040-0773479F982A},SIME DARBY,po1000000322,4.0,5.0,2.0,8552.27894117647,15576.362823529415,9505.031294117653,47.44411764705882,43.51023529411764,62.313529411764705,1107.681882352941,1188.7683529411765,1730.4762352941173,590.2097647058824,526.6182352941177,567.3102352941177,231.08717647058822,319.27552941176464,116.14235294117648,17.994,61.514117647058825,30.882705882352937,587.4472941176471,795.3931764705884,194.76,333.45,0.5490549390809983,0.8997633649527478,0.10023663504725222,"POLYGON ((112.4118572652956 -2.13383578504983, 112.2616061613478 -2.093973258964459, 112.2959263053349 -1.993654378327067, 112.3035292979665 -1.992464387604315, 112.4027217718653 -2.052665047069973, 112.4118572652956 -2.13383578504983))"
RANTAU FACTORY,-2.43917,116.11417,"RSPO Certified, IP",RSPO Certified,LAGUNA MANDIRI,Indonesia,Kalimantan Selatan,Kota Baru, ,1-Fully Verified,{962CDE2F-5191-44C7-80E4-CFB04B81A20E},SIME DARBY,po1000000323,5.0,4.0,3.0,9051.662823529423,20672.980235294093,17079.5431764706,219.39423529411755,278.1596470588235,33.82941176470588,1040.2411764705885,844.5017647058822,742.9715294117644,388.2642352941176,56.676,776.0700000000003,150.69070588235294,184.19435294117648,114.97094117647059,142.48835294117646,663.708,443.0205882352943,990.4443529411766,698.442705882353,702.6585882352941,580.9362352941178,0.43784992393481353,0.5299710144472319,0.47002898555276806,"POLYGON ((116.1053386334656 -2.329314829502088, 116.1817206650193 -2.443801759182008, 116.1500129765994 -2.487270594752764, 116.0207636308519 -2.519509790532287, 116.0729852315825 -2.348163794805381, 116.1053386334656 -2.329314829502088))"
BEBUNGA,-2.37361,116.32972,"RSPO Certified, IP",RSPO Certified,LANGGENG MUARA MAKMUR,Indonesia,Kalimantan Selatan,Kota Baru, ,1-Fully Verified,{268CE503-98E7-4BE3-80C3-A7C4C99EC312},SIME DARBY,po1000000324,4.0,4.0,3.0,15633.607411764708,36304.27094117647,27224.27752941178,295.5314117647059,298.95317647058823,60.49411764705882,582.0857647058824,207.9907058823529,420.65082352941175,1541.1169411764704,782.6604705882353,1651.2427058823532,213.43729411764704,641.9714117647057,760.2268235294118,724.8370588235294,1012.2839999999997,1509.944823529412,2585.2482352941174,614.0244705882353,692.0777647058823,1038.8294117647058,0.43062722391797154,0.5742524257944007,0.4257475742055993,"POLYGON ((116.2692149833643 -2.44149990234111, 116.2623743964376 -2.283833487894126, 116.4317853630976 -2.313688945107738, 116.4284644553742 -2.414883191923395, 116.3622901542229 -2.528412813110841, 116.2692149833643 -2.44149990234111))"
ANGSANA,-3.61433,115.61083,"RSPO Certified, IP",RSPO Certified,LADANGRUMPUN SUBURABADI,Indonesia,Kalimantan Selatan,Tanah Bumbu, ,1-Fully Verified,{C8E35E99-7DD2-4EF2-AF61-A6795BB87625},SIME DARBY,po1000000325,5.0,5.0,3.0,17757.45952941176,26396.084117647057,20143.384235294114,121.15482352941174,245.85529411764708,188.1151764705882,771.8424705882351,526.7671764705882,433.09694117647064,637.56,496.2716470588236,477.74082352941167,289.89,1214.0498823529413,1544.5814117647058,1811.8983529411767,3257.5859999999993,2487.8943529411767,1194.716470588235,504.6102352941177,573.0211764705882,980.8072941176468,0.6727308281890207,0.8815529367849784,0.11844706321502163,"POLYGON ((115.7411526929694 -3.619637907742933, 115.5514388829447 -3.656003734738396, 115.4838773294078 -3.505085321721952, 115.6641037720914 -3.540578517368544, 115.7411526929694 -3.619637907742933))"
ALUR DUMAI,1.56111,100.54167,"RSPO Certified, IP",RSPO Certified,LAHAN TANI SAKTI,Indonesia,Riau,Rokan Hilir, ,1-Fully Verified,{A07018B0-AE89-4915-B5A1-FEF2E3FE36E4},SIME DARBY,po1000000326,3.0,3.0,3.0,6910.018588235292,16279.863529411712,14387.645647058795,31.696588235294115,197.39294117647057,37.001294117647056,332.8016470588234,471.23647058823536,342.1556470588236,125.47517647058824,162.99776470588233,712.2681176470587,324.8929411764706,130.4251764705882,539.8108235294118,421.40435294117646,207.13905882352935,1096.4590588235294,841.6680000000001,399.0398823529413,470.54541176470593,65.60823529411765,0.42445187428945186,0.48027444918674916,0.5197255508132508,"POLYGON ((100.4998292801252 1.633059512588889, 100.5310542859089 1.628993525592298, 100.5432886136284 1.623100688755357, 100.5864450698106 1.529467264728505, 100.5004042584404 1.471078911790778, 100.4551028589289 1.474259195485764, 100.4509976192211 1.481571353186807, 100.4970226329862 1.628770634609978, 100.4998292801252 1.633059512588889))"
PONDOK LABU,-2.48139,116.5125,"RSPO Certified, IP",RSPO Certified,PARIPURNA SWAKARSA,Indonesia,Kalimantan Selatan,Kota Baru, ,1-Fully Verified,{734A09F9-9F02-46FC-A7C9-62A7416AAB3F},SIME DARBY,po1000000327,5.0,3.0,4.0,6574.402235294118,20505.851647058822,14323.646470588232,478.5402352941176,661.0623529411764,70.90588235294118,206.40670588235295,183.666,185.25529411764705,570.78,96.14682352941176,373.1717647058823,29.79,348.94129411764703,225.3670588235294,203.03364705882353,298.18835294117645,188.49705882352941,509.2097647058823,381.888,725.1423529411765,838.4096470588236,0.3206110308633337,0.4589894234539933,0.5410105765460067,"POLYGON ((116.6145934363035 -2.912644572235774, 116.3877017333918 -2.68326670093008, 116.3719777321599 -2.644540746857139, 116.3622901542229 -2.528412813110841, 116.4284644553742 -2.414883191923395, 116.956832950252 -2.505785401014699, 116.92746755237 -2.654257462943004, 116.8301024145222 -2.800788297129088, 116.6843851881365 -2.898686777379146, 116.6145934363035 -2.912644572235774))"
SELABAK,-2.50722,116.20639, ,Not RSPO Certified,SWADAYA ANDIKA,Indonesia,Kalimantan Selatan,Kota Baru, ,1-Fully Verified,{5F740A3C-E343-46D8-B6DE-A188FF1180D9},SIME DARBY,po1000000328,5.0,3.0,4.0,9778.20988235294,30083.917058823532,23928.821647058823,58.833529411764694,436.0485882352941,44.592352941176465,429.0899999999999,144.16764705882355,974.1381176470583,489.7867058823529,472.04223529411763,1145.659764705882,131.2436470588235,147.11682352941176,253.9401176470588,484.062,429.26576470588236,571.2119999999999,1016.0745882352941,985.1347058823528,663.6822352941176,902.1190588235293,0.3250311408329394,0.4086373339472324,0.5913626660527675,"POLYGON ((116.20216536251 -2.575219713779312, 116.1500129765994 -2.487270594752764, 116.1817206650193 -2.443801759182008, 116.2692149833643 -2.44149990234111, 116.3622901542229 -2.528412813110841, 116.3719777321599 -2.644540746857139, 116.20216536251 -2.575219713779312))"
ANGSANA MINI,-3.67278,115.62193, ,Not RSPO Certified,SAJANG HEULANG,Indonesia,Kalimantan Selatan,Tanah Bumbu, ,1-Fully Verified,{A2984FA7-1F46-4E5A-9C7A-549FA825BEE5},SIME DARBY,po1000000329,5.0,5.0,3.0,6544.929176470587,29397.741882352933,8191.644352941175,639.3123529411764,366.71435294117646,49.82047058823529,180.6441176470588,101.61,270.1090588235294,33.114705882352936,58.316117647058825,286.70223529411766,61.608705882352936,216.9367058823529,313.6722352941176,1590.3201176470586,436.52541176470584,264.0642352941176,221.22070588235295,645.7401176470588,419.1998823529411,389.2976470588235,0.2226337384232705,0.7989762365746088,0.2010237634253912,"POLYGON ((115.6906233739697 -4.097816853209291, 115.5515671783025 -3.738951364826081, 115.5514388829447 -3.656003734738396, 115.7411526929694 -3.619637907742933, 115.9143241933616 -3.73038236605451, 115.6906233739697 -4.097816853209291))"
MANGGALA,1.52053,100.7319,"RSPO Certified, IP",RSPO Certified,TUNGGAL MITRA PLANTATIONS,Indonesia,Riau,Rokan Hilir, ,1-Fully Verified,{BE1BBC21-5CEB-475D-8D63-234079D3623A},SIME DARBY,po1000000330,3.0,4.0,3.0,17112.78388235293,36700.14,32217.13835294116,176.4804705882353,254.73635294117642,206.70247058823526,242.77729411764705,1074.2347058823527,1294.914705882353,1011.7987058823529,1437.8382352941173,1582.5201176470591,909.3067058823531,211.14388235294118,1060.0800000000004,1268.928705882353,1133.4028235294115,677.6089411764707,1808.1109411764703,1243.7378823529414,1039.6524705882355,478.80847058823525,0.46628661041491754,0.5311702018621611,0.46882979813783887,"POLYGON ((100.6598109457071 1.514898601579971, 100.781782741275 1.619908243060107, 100.7910015614307 1.621500330855894, 100.8660854384718 1.452874788054966, 100.8669504219383 1.435541737838295, 100.7474703287235 1.36258694974046, 100.6634725980976 1.503856645570327, 100.6598109457071 1.514898601579971))"
UNGKAYA,-2.22278,121.56361,"RSPO Certified, MB",RSPO Certified,TAMACO GRAHA KRIDA,Indonesia,Sulawesi Tengah,Morowali, ,1-Fully Verified,{19F8F8E5-3973-47CA-830B-93913B2E5B4F},SIME DARBY,po1000000331,2.0,1.0,3.0,41580.28447058824,276101.9562352941,262168.43788235297,609.7288235294118,1489.7407058823528,636.4150588235294,2702.424,573.8382352941177,969.1623529411764,683.0625882352941,366.95858823529414,2393.2941176470586,1291.1110588235292,1529.1130588235292,3900.116470588235,2358.582705882353,4830.398823529412,5109.946235294117,5043.469764705882,3121.850823529411,2026.185882352941,1944.885176470588,0.15059757285875047,0.15860141215491097,0.841398587845089,"POLYGON ((121.2090997235244 -2.486687855792346, 121.222111195757 -2.435244229975807, 121.8597708802069 -1.888832214203993, 121.8812124145222 -1.903247542274457, 121.97857755237 -2.049858338864563, 122.0127676420598 -2.222779999999786, 121.97857755237 -2.395681136116607, 121.8812124145222 -2.542242381592778, 121.7354951881364 -2.640162135012211, 121.56361 -2.674545139668277, 121.3917248118636 -2.640162135012211, 121.2460075854778 -2.542242381592778, 121.2090997235244 -2.486687855792346))"
TUNGKAL ULU,-1.30138,102.97935,"RSPO Certified, MB",RSPO Certified,INTI INDOSAWIT SUBUR,Indonesia,Jambi,Tanjung Jabung B, ,3-Low Confidence,{352680B9-97CB-423B-BBAA-D647788B70C0},ROYAL GOLDEN EAGLE,po1000000345,5.0,5.0,3.0,27633.932117647066,39291.59329411764,37404.87494117647,420.2939999999999,1039.5225882352943,644.9858823529412,694.3065882352942,320.39894117647054,1343.9107058823527,2404.9630588235295,5777.681294117645,3321.8752941176476,158.8584705882353,454.25647058823523,3589.6997647058824,789.1778823529411,1122.3229411764705,299.4427058823529,1118.4776470588233,1535.315294117647,1243.4707058823528,1354.971882352941,0.7033039335104833,0.7387788934224389,0.26122110657756115,"POLYGON ((103.0414975818339 -1.250115380529776, 103.0102717096211 -1.469307809222821, 102.9423060070611 -1.462721308233057, 102.8126671740938 -1.412976746640097, 102.7929079649741 -1.370721539668954, 103.0250421160113 -1.246310507086406, 103.0414975818339 -1.250115380529776))"
TANAH GAMBUS,3.20417,99.40389,"RSPO Certified, IP",RSPO Certified,SOCFIN INDONESIA,Indonesia,Sumatera Utara,Batu Bara, ,1-Fully Verified,{FFE633EF-8F9A-4F8A-A805-53E3123B1359},SOCFIN,po1000000352,5.0,4.0,3.0,6624.865058823537,19784.137764705873,11183.284235294122,657.8904705882354,114.09176470588234,154.88223529411763,416.2507058823529,297.894,323.01670588235294,182.11164705882362,121.14141176470585,753.9017647058823,692.0491764705882,324.365294117647,385.6235294117647,174.28270588235293,217.13929411764704,360.8936470588234,355.31752941176467,245.9336470588235,599.4070588235295,248.67247058823546,0.3348574063531865,0.5923899383613674,0.40761006163863256,"POLYGON ((99.31948977256867 3.212410559585764, 99.3781687627074 3.275964401814047, 99.56791727091311 3.429867805397917, 99.45724797981471 3.211851010499222, 99.39617531654174 3.170295449339595, 99.32871029706264 3.204791545397705, 99.31948977256867 3.212410559585764))"
PKS-1,1.1243,116.85182,"RSPO Certified, MB",RSPO Certified,SWAKARSA SINAR SENTOSA,Indonesia,Kalimantan Timur,Kutai Timur, ,1-Fully Verified,{69884F78-30BE-48C9-8061-90F5F61088D3},DHARMA SATYA NUSANTARA (DSN),po1000000354,1.0,4.0,1.0,8787.031764705887,24215.27435294119,14569.145647058825,450.3391764705883,314.69682352941174,108.24670588235294,258.7687058823529,1116.1030588235294,1874.026235294118,218.54858823529412,529.4495294117647,1217.4945882352938,454.2014117647058,555.8707058823529,308.36294117647054,122.01352941176468,382.22364705882353,210.59470588235288,430.94999999999993,106.10929411764705,48.96070588235294,80.07141176470587,0.36287145198661,0.6031260842312869,0.3968739157687131,"POLYGON ((116.9409905421853 1.176462765724909, 116.9324076059739 1.055647042731324, 116.8891646691476 1.039689767972157, 116.8109779723637 1.051903187530304, 116.7824360708001 1.073327954739436, 116.8146818248884 1.198736718594186, 116.9409905421853 1.176462765724909))"
PANGKALAN LESUNG,-0.05,102.075,"RSPO Certified, IP",RSPO Certified,MUSIM MAS,Indonesia,Riau,Pelalawan, ,2-High Confidence,{F7E57981-BB12-477F-8562-305882F8F51E},MUSIM MAS,po1000000355,3.0,5.0,2.0,33214.02952941174,51197.56799999993,38745.47399999997,2031.5071764705883,1011.8855294117647,283.637294117647,1814.4624705882345,2902.438941176472,4.194000000000001,1006.5938823529413,2524.989176470588,1392.886588235294,2027.6382352941175,4233.098470588235,3616.0302352941185,1844.4649411764703,1403.5556470588233,1252.5059999999999,2800.4085882352942,1268.113411764706,844.3867058823528,951.2322352941177,0.6487423295069755,0.8572363711284513,0.1427636288715487,"POLYGON ((101.8153866697858 -0.1070441941616646, 101.8496839205897 -0.05808170885089983, 102.0733560969757 0.02071981164079213, 102.126183064996 -0.001574126784952482, 102.1574601788633 -0.08189604914044608, 102.1168183809472 -0.1328763116727973, 101.836689253622 -0.1656610463285018, 101.8145711587108 -0.1086855143940191, 101.8153866697858 -0.1070441941616646))"
BUATAN II,0.46,101.867361,"RSPO Certified, MB",RSPO Certified,INTI INDOSAWIT SUBUR,Indonesia,Riau,Siak, ,1-Fully Verified,{E941BD96-51AB-42E9-B506-2187A24005B6},ROYAL GOLDEN EAGLE,po1000000382,5.0,4.0,3.0,13165.89811764704,25475.708470588255,21329.83623529415,2760.476823529413,673.5497647058824,61.83,569.9248235294118,588.4867058823529,329.21752941176476,622.8109411764705,340.07399999999996,102.86929411764706,806.429294117647,503.83694117647065,339.74505882352935,255.95823529411763,1035.6649411764704,274.3094117647059,1610.0530588235292,772.142117647059,735.1627058823526,783.3564705882353,0.5168020403768983,0.6172526583144428,0.38274734168555724,"POLYGON ((101.8067283956607 0.5134844981973821, 101.8247374092507 0.5456391945678619, 101.8458231938853 0.5566796603431894, 101.9087527034769 0.5575219830792469, 102.013456642251 0.4927462044831281, 101.8994134697967 0.3850461323604422, 101.885242806616 0.3816096382816803, 101.8067283956607 0.5134844981973821))"
MANDAU,1.081944,101.333361,"RSPO Certified, IP",RSPO Certified,ADEI PLANTATION AND INDUSTRY,Indonesia,Riau,Bengkalis, ,1-Fully Verified,{B388AA54-C254-4C08-A518-44153726280C},KUALA LUMPUR KEPONG (KLK),po1000000411,2.0,4.0,2.0,43969.35670588236,90005.85952941177,77136.58729411766,1272.774705882353,2410.3697647058825,862.6200000000001,3761.2499999999995,2885.252470588235,4291.563882352941,3742.042941176471,3954.0105882352937,3611.601176470588,3824.166705882353,1457.8263529411763,2630.089411764706,1905.7588235294115,2662.845882352941,1000.6867058823527,1377.937411764706,944.176588235294,738.3995294117647,635.9837647058823,0.48851660253868495,0.5700194712818907,0.4299805287181093,"POLYGON ((101.2995074632802 1.024229955836735, 101.2963325995947 1.027310575942474, 101.2842018947838 1.080802975857927, 101.301486115319 1.113881927300778, 101.3438809359387 1.148772952560119, 101.4117593027079 1.195157894504656, 101.6765352228424 1.264008240992174, 101.7284424857763 1.235924159488535, 101.6935657617448 1.078316040097804, 101.3754137448026 0.996084194933767, 101.324304375422 1.007972695372466, 101.2995074632802 1.024229955836735))"
BANGUN BANDAR MILL,3.33166,99.04333,"RSPO Certified, IP",RSPO Certified,SOCFIN INDONESIA,Indonesia,Sumatera Utara,Serdang Bedagai, ,1-Fully Verified,{2AC42FE2-90C9-489B-B3D7-04FEFC065330},SOCFIN,po1000000451,4.0,3.0,3.0,4828.620352941174,15287.506941176469,10788.48882352941,456.6271764705883,136.91435294117647,230.20305882352943,346.1689411764705,104.23941176470588,241.452,117.44999999999999,181.82964705882353,362.3308235294117,119.69999999999999,146.35729411764706,274.3221176470588,149.63929411764707,302.83305882352937,357.2809411764706,322.57235294117646,286.99129411764704,382.11917647058823,309.58941176470586,0.3158540088662476,0.4475715210836647,0.5524284789163353,"POLYGON ((99.09794484440857 3.398014460529486, 99.10507480164169 3.350969938794336, 98.96964269049754 3.153221323591868, 98.96553960793943 3.150949957064864, 98.96396941326637 3.154579521821504, 98.99384489994277 3.323143984060115, 99.09794484440857 3.398014460529486))"
CAKRA,0.26533,116.26642,"RSPO Certified, MB",RSPO Certified,REA KALTIM,Indonesia,Kalimantan Timur,Kutai Kartanegara, ,1-Fully Verified,{87F7B425-DF48-4E13-B749-65B2F81E137D},REA HOLDINGS,po1000000512,2.0,3.0,3.0,21670.33058823531,56899.720235294124,50941.49047058823,70.66376470588234,400.5331764705882,934.365176470588,1623.934588235294,1458.5082352941179,6609.607411764705,1125.5272941176468,1585.078588235294,1327.7728235294117,462.5615294117647,829.583294117647,446.4303529411764,220.66623529411766,415.0277647058823,592.4018823529412,2441.9149411764697,314.07423529411767,392.4518823529412,419.22741176470583,0.38085126778520606,0.4253964771750637,0.5746035228249363,"POLYGON ((116.2036319354066 0.34084832056467, 116.3199133714465 0.4280842191083155, 116.4533377702893 0.2322974443536759, 116.2173401016941 0.1024728741210514, 116.2036319354066 0.34084832056467))"
AUSTINDO NUSANTARA JAYA AGRI BINANGA,1.47948,99.95717,"RSPO Certified, MB",RSPO Certified,AUSTINDO NUSANTARA JAYA AGRI,Indonesia,Sumatera Utara,Padang Lawas Utara, ,2-High Confidence,{542EE324-FA83-43B2-AC7F-7E656F98A14C},ANJ AGRO,po1000000530,5.0,4.0,4.0,6432.025764705883,24866.46741176471,11192.58070588236,71.9001176470588,31.312588235294115,52.41811764705885,745.6432941176473,111.20717647058822,71.652,78.22658823529412,158.57894117647058,1283.350588235294,341.5895294117648,783.7316470588237,53.246117647058824,261.08294117647057,364.9348235294117,193.3214117647059,269.14164705882354,143.45788235294114,745.5525882352941,671.6777647058823,0.2586626261864117,0.5746686964986972,0.42533130350130277,"POLYGON ((100.0621747785331 1.51671440124419, 100.0641213106337 1.5146931641403, 99.90770686058823 1.341410080537722, 99.85065074951396 1.406776556223368, 99.8451583231523 1.432136142225816, 99.89455532254516 1.513661400696882, 100.0621747785331 1.51671440124419))"
