umlid,treeloss_sum,land_area,forest_area,treeloss_2001,treeloss_2002,treeloss_2003,treeloss_2004,treeloss_2005,treeloss_2006,treeloss_2007,treeloss_2008,treeloss_2009,treeloss_2010,treeloss_2011,treeloss_2012,treeloss_2013,treeloss_2014,treeloss_2015,treeloss_2016,treeloss_2017,treeloss_2018,treeloss_2019,treeloss_sum_proportion_of_land,treeloss_sum_proportion_of_forest,remaining_proportion_of_forest
PO1000007623,317458.4975294117,775961.8877647058,638312.7674117647,2203.1322352941174,4104.805764705882,1301.4303529411766,4038.7450588235292,6165.8301176470595,10567.361647058822,25445.177647058823,23156.88105882353,32308.279764705872,17294.862352941174,15652.311176470586,33645.82447058823,16999.040470588232,24827.856352941173,20552.964352941177,39606.56505882352,15371.228470588236,15687.276352941175,8528.924823529413,0.4091160951782136,0.49734004039531393,0.5026599596046861
PO1000007625,139606.6348235294,548371.6863529412,504496.506,4228.999764705882,1861.393411764706,3781.4947058823527,5269.482,5729.246117647059,8461.520823529412,6066.655411764705,16002.577411764705,15106.586117647059,9992.005411764705,6979.008352941176,13214.763882352941,6644.044588235294,8512.499294117646,4661.916705882353,4718.831294117647,4840.698352941176,9335.752941176472,4199.158235294118,0.2545839588327619,0.276724681267722,0.723275318732278
PO1000007626,316606.9330588235,785583.3285882353,648111.5929411765,6493.494,16887.326470588236,6645.4245882352925,28848.10588235294,20339.147999999997,46297.340117647065,26179.85470588235,28770.933529411763,20056.137176470587,14773.671529411764,11962.725529411764,15158.409176470588,11663.865529411763,15492.837529411761,13187.819294117646,15730.434705882353,8837.757529411763,4457.694705882353,4823.953058823529,0.4030214511142885,0.48850681966980214,0.5114931803301979
PO1000007627,197442.062117647,781942.9951764704,678246.7305882353,4360.25294117647,5859.188823529412,7127.389764705881,6058.921411764705,4974.310235294117,9003.126352941177,16418.597647058814,3669.029647058823,12483.013411764705,9153.936705882352,9593.865529411763,14984.235882352941,6501.123529411764,8164.418470588236,17706.492705882352,41838.15494117647,6000.282705882353,5978.138117647059,7567.583294117647,0.25250186181805734,0.29110654458504776,0.7088934554149522
PO1000007628,421994.8648235294,786743.2281176468,687473.7007058825,7229.358705882353,8033.353058823528,2903.401058823529,16007.689764705885,15646.541647058824,20412.915529411763,42061.46011764706,34441.01152941176,25656.335999999996,12924.796235294116,18038.813294117645,59597.09894117649,17970.391058823527,25365.791647058824,24872.919529411764,58677.02011764706,11090.223176470588,15092.276470588225,5973.46694117647,0.5363819474279934,0.613834193788409,0.386165806211591
PO1000007629,353952.3635294117,785781.0737647058,703946.8143529412,12218.552470588236,13861.849058823527,2734.394470588235,17264.900470588236,27368.452235294113,15842.73705882353,27375.644117647058,30588.78917647059,22804.298470588234,32049.968823529416,28160.842941176463,33169.3065882353,19942.046470588233,14346.281647058822,11345.481529411763,14219.033647058823,13033.305529411768,10177.123764705882,7449.355058823529,0.45044653701521853,0.5028112299290113,0.4971887700709887
PO1000007630,410401.01964705874,786547.0224705883,645696.1563529412,7612.727999999998,10984.228588235294,7520.237294117646,28666.726588235295,44048.76176470589,43675.30482352941,25862.352000000006,28398.76023529411,39976.83564705882,28525.057411764697,12598.334823529414,48755.16352941176,19327.155529411764,13100.586352941174,6817.775647058823,14851.08705882353,11603.698941176468,10494.340588235293,7581.884823529411,0.5217755683035531,0.6355946455761945,0.3644053544238055
PO1000007634,367842.96494117647,786311.4462352941,661082.5334117645,3474.3021176470584,11530.398705882355,8584.341529411766,38939.07882352941,16949.922,35208.66388235294,34898.09223529412,33165.64835294118,29873.204470588233,30381.33176470588,20700.860117647062,26537.278941176468,13884.600000000002,19088.181529411766,14865.702705882353,15003.659294117648,5779.610470588235,4466.774117647058,4511.313882352941,0.467808228790687,0.5564251759047162,0.4435748240952838
PO1000007635,218242.0161176471,784608.6307058821,752423.1698823526,4913.898705882353,3923.017764705882,2468.8027058823527,6841.134,5433.339176470588,7789.930235294117,11719.06517647059,20311.780941176472,14659.45729411765,14188.134,8772.604235294119,20065.47776470588,8487.611294117647,18067.343999999994,15425.051294117648,22373.27223529412,13081.449529411766,10854.334235294118,8866.311529411765,0.2781539834978659,0.29005222706229394,0.7099477729377061
PO1000007637,280497.74752941175,784918.8084705881,728943.9063529412,9541.892470588236,7420.448470588234,3184.5875294117645,10583.895176470585,5762.209764705881,25694.909294117646,10763.274,27027.046235294118,14222.057647058824,6542.720117647058,4692.717176470587,37487.85352941177,10782.30988235294,20399.427176470588,14245.210235294113,22710.052941176466,14708.584235294118,16666.762235294118,18061.78941176471,0.3573589325448332,0.38480018158434254,0.6151998184156575
PO1000007638,234636.1792941177,747286.2423529413,712908.0127058825,2450.0915294117644,2970.8452941176474,982.4361176470588,2920.159764705882,3242.464941176471,2310.6804705882355,5628.838588235294,8397.097411764706,16875.425647058823,9204.141176470588,15102.013411764705,23408.63823529412,13481.819647058823,16667.62552941177,19853.398235294117,43441.67999999999,18163.375411764704,14867.282470588234,14668.165411764705,0.3139843422720201,0.3291254623489822,0.6708745376510178
PO1000007640,231050.9234117647,769281.2414117646,474880.90588235296,2197.798235294117,3741.6314117647066,3551.0357647058827,6345.72388235294,5066.907176470588,13970.144823529412,17189.555294117647,9695.759294117644,16833.3074117647,9092.88882352941,11210.92694117647,33896.41023529412,8119.363764705883,12661.592117647058,16471.816941176465,21647.67670588235,14139.004235294116,11804.919529411764,13414.460823529409,0.3003464935499352,0.4865449853841992,0.5134550146158008
PO1000007641,414549.0592941176,785365.0238823526,728136.004588235,24495.178941176473,12322.523647058822,4132.1611764705885,15753.829411764704,24523.815882352945,25128.942352941172,16315.529294117645,22195.962352941177,37378.06411764706,28447.227529411768,17900.46917647059,54510.5774117647,23774.845411764705,24601.525764705882,18707.874,22825.53882352941,17842.794705882356,9081.224470588233,14610.97482352941,0.5278425275992643,0.5693291592256139,0.4306708407743861
PO1000007642,306708.35047058825,778727.6001176467,678390.2177647055,8078.735294117649,7373.875058823528,5113.0888235294115,7952.775529411765,7177.245176470588,9027.223058823529,11237.793529411765,26397.89964705882,23286.07447058824,17148.14717647059,19074.04376470588,34439.860588235286,16784.110941176466,23534.59694117647,20390.23094117647,29046.63635294118,14377.407176470586,15876.309882352936,10392.296117647058,0.3938583278982947,0.4521119887034805,0.5478880112965194
PO1000007646,158457.0250588235,729567.2022352942,658435.7827058824,4620.559764705882,2231.527058823529,3923.0089411764707,5505.3585882352945,5680.323882352941,7923.676941176471,6560.267294117647,17536.221529411763,15700.277294117646,12865.181647058824,7735.534235294117,15495.373764705882,7822.5974117647065,10267.206,5723.716235294118,6569.900117647058,6401.61705882353,10944.395647058824,4950.281647058824,0.21719318600580292,0.2406567644419849,0.7593432355580151
PO1000007648,168794.41094117647,785092.9009411766,765758.557764706,5121.926117647059,3554.513294117647,2969.131058823529,3853.4756470588236,10845.136588235291,3920.115529411765,11140.040470588232,20497.805294117647,10415.629411764707,13996.13894117647,11197.166117647059,16681.508117647056,7949.528823529412,9732.356470588235,5329.181294117647,11225.395411764703,6062.089058823528,7908.298941176472,6394.974352941176,0.21499928319161232,0.22042771736550648,0.7795722826344935
PO1000007651,105823.57341176471,784658.4825882353,380703.81317647046,3246.519882352941,2018.6424705882355,1672.0415294117645,3398.139529411765,3145.8914117647055,5277.069176470589,5207.90188235294,10515.094235294117,10708.85294117647,3476.456470588235,9240.188117647058,7872.243882352939,2507.360470588234,4085.436705882353,4604.137058823529,9815.952705882351,4645.187999999999,6370.331294117646,8016.125647058824,0.13486577378568618,0.27796825182497326,0.7220317481750267
PO1000007652,339457.03447058814,784705.8427058822,712519.564235294,19786.312235294117,14087.230235294119,6650.393294117648,21504.64976470588,26686.33164705882,16828.03517647059,12347.96188235294,27840.82376470589,20238.312705882356,42906.43482352941,14554.157999999998,29161.119176470584,8870.627647058824,14803.808470588234,11123.996470588234,20312.94317647059,13755.919411764704,7639.530352941177,10358.446235294117,0.43259144509495007,0.47641784381725394,0.5235821561827461
